A|WT|299|0299 / pck1^ 2.2|pck1^|105271|2507|4599|1718|1871|826|1437|1832|2017|3016|3298|5737|2114|1516|50536|9789|1208|47261|1494|1946|52924|1318|76278|17891|10428|4441|3656|49145|96577|121939|4764|5657|1232|2883|3608|46412|3048|1519|1539|2794|1901|3978|1327|3672|982|9623|27704|1272|4754|321|3205|1609|13469|3838|2198|66817|1199|7948|6553|5172|1810|1829|1495|5379|83561|28065|4502|2894|2095|4254|1115|2605|1520|89580|5663|3559|127038|17483|22043|45727|61201|7088|9299|6303|3608|3629|5543
A|WT|300|0300 / pck1^ 2.2|pck1^|162356|2363|5051|2030|2321|1798|4234|2178|2026|5307|2971|6061|2585|1375|72121|11032|2154|57532|4011|869|70296|746|96545|29167|14596|4599|3226|65712|131309|174383|4154|6017|1653|2005|2465|60723|5007|3424|251|2336|2442|4382|712|2588|1201|13030|43184|1262|6580|1149|4348|1623|19088|4119|1348|90104|1437|7456|8398|4062|1416|2272|3097|6556|119741|35891|6061|4120|2603|5064|1050|3221|1491|132524|7615|4477|181454|26148|28724|63707|82639|7596|13878|6935|5036|5222|8788
A|WT|591|0591 / pck1^ 2.1|pck1^|163351|3717|13371|3913|3482|3844|4719|3592|4793|9446|7282|12113|11662|8944|158002|19854|7730|138323|8571|2563|143154|1715|177685|79827|81644|10342|5718|126958|211329|436181|15237|11949|2793|4683|3365|112564|5348|2451|1279|5059|3501|7497|2631|3899|2611|15820|54729|1939|4445|3592|6366|2311|30147|5078|2425|127050|1335|10065|14723|5853|2034|2117|1951|11697|151889|39723|6991|4299|1982|5788|2115|3208|1976|143113|7046|4969|194503|26099|28738|61009|87085|8936|12083|7351|4033|4017|8480
A|WT|592|0592 / pck1^ 2.1|pck1^|202840|3595|11154|3014|3524|2527|3863|2752|4364|6268|4579|9820|7089|5090|142731|14610|4701|126758|6015|2265|123211|1853|177348|69326|61181|8739|5160|119166|218896|407664|11485|12313|2704|5046|4254|99752|4756|1441|1456|3225|1093|7211|1627|5217|1700|16333|60663|1206|5688|3418|6456|3170|28160|5691|3459|130483|1795|11287|12231|6130|2152|2228|2861|10798|159525|44375|7104|4145|2471|8196|1502|3756|2758|161387|8216|4084|242098|31978|36173|76179|100625|11260|15954|8032|5933|4519|9024
A|WT|593|0593 / pck1^ 2.1|pck1^|135568|3245|8676|3350|3228|1953|1827|2518|3200|8328|3547|8671|5459|5595|117062|14379|4285|95319|4423|1413|95145|2089|129749|55864|51156|8669|3106|99826|160817|331482|11937|9097|2194|3585|4095|89439|4680|1948|1918|3744|3339|5684|2436|3062|2108|11608|39587|1463|5501|1179|5033|2474|21567|4029|2220|93851|1117|7971|11425|4493|1672|2127|1794|7379|123292|31728|5454|3459|2375|5142|1725|3199|2070|115159|5948|3968|159095|22230|23568|51338|76106|7383|12385|6886|4685|4271|6318
A|WT|594|0594 / pck1^ 2.1|pck1^|169068|2857|9424|3107|3047|2714|3747|2771|3542|7366|3914|9919|6179|4244|115818|13100|4231|103761|5565|2371|103303|1902|157819|53184|48114|7718|4707|107418|174889|349486|10787|11996|3224|3265|2961|96012|5422|2738|1381|4563|2445|6712|1539|4651|1178|16158|51491|1357|5173|2117|6292|1926|23709|4532|2103|110500|1711|9936|12019|3986|1939|2077|2443|7918|154651|42086|6817|4375|2809|6475|1739|3349|1960|157899|8039|4159|227662|30483|34789|70080|97627|8818|14856|8008|4380|5246|9840
A|WT|595|0595 / pck1^ 2.1|pck1^|155388|2349|8203|2665|2540|1891|2761|2239|2963|6897|5219|9298|5086|3603|99781|13356|3185|92578|5286|1551|86832|1568|141010|43691|44536|7269|4616|88258|165544|296060|11568|7572|1326|4173|2872|83293|4916|1980|1288|3891|530|5898|1167|4849|1668|14258|44164|2155|5707|2470|4451|2454|21052|5043|2476|103289|1089|7584|11239|4514|1764|2130|1472|8256|131958|35463|4853|5114|1911|6453|2589|1900|2946|144410|5393|5658|187236|29192|30641|60242|81884|8023|12500|6490|4158|5028|8822
A|WT|596|0596 / pck1^ 2.1|pck1^|174711|1770|10014|3188|3010|1971|3172|2422|2634|6276|3899|8424|5399|3802|111521|10404|4502|95662|6089|2383|102199|2697|155612|51979|45921|6519|5004|95826|181534|330734|11351|10480|2631|2537|2910|91380|4720|1980|1546|3549|1585|6708|1896|5893|1603|14916|55176|2054|4362|1519|6432|1821|24213|5127|2034|109502|1464|9016|12145|4789|1646|2218|2840|8652|148881|40349|6180|3742|2672|6946|1828|2862|1975|158325|8132|4432|227732|32819|31686|69049|96840|9261|14514|8321|5765|5565|10642
A|WT|597|0597 / pck1^ 2.1|pck1^|161947|3417|11874|2903|3670|2181|2812|2592|3865|7242|5849|8994|6645|6803|138848|15333|5399|118447|5765|1660|121464|2206|177654|70259|65359|10510|6023|128247|197682|420281|15088|12447|1865|5626|3499|109262|5283|2791|2478|3877|2756|6583|1417|4533|2335|16563|49823|1287|5118|2488|6396|1916|26155|5173|3062|124969|1775|10545|13285|5531|1951|2546|2589|10361|154805|41401|6562|4482|3076|6486|2359|3770|1760|156918|6141|5089|219143|32888|30898|69039|92169|9882|13954|8389|4057|3939|9177
A|WT|598|0598 / pck1^ 2.1|pck1^|199406|3690|12514|4687|4144|2996|4994|2433|5856|9815|5933|11889|10113|7715|176082|17599|6229|141492|10063|2043|141967|2490|209152|91637|78615|11798|6111|148408|242579|522414|18415|14296|3534|4347|4310|133287|5868|2644|1445|4791|1023|9548|2276|5998|2300|17796|65940|2330|6841|2641|7536|3115|34571|5867|2808|151050|1879|11176|15184|5169|1599|2812|2713|11933|189619|49897|7370|6391|3270|7030|2054|4180|2604|182945|7890|6800|261241|37146|35418|80606|108780|11136|15345|8644|6292|6001|10635
A|WT|599|0599 / pck1^ 2.1|pck1^|181592|3884|12224|3733|4281|2351|4633|1852|3126|8262|6222|11982|9750|5860|140759|15427|4955|128645|7047|1692|133132|2286|188958|73273|71268|9267|5865|117207|211264|434281|16101|10878|3283|3277|3512|115280|6642|3473|1638|5083|1446|9095|1389|5394|2262|18029|55995|1367|5263|2892|7168|2062|28987|5461|2355|128333|1591|9877|11964|4207|1929|2486|2389|11487|159120|46529|6541|4594|2973|6139|2535|4033|3121|151511|7870|4896|221535|28662|27754|66286|84172|7288|11808|5724|4737|4420|8829
A|WT|600|0600 / pck1^ 2.1|pck1^|162660|3747|12206|1883|3717|2493|4811|2108|4180|9571|7965|13328|7387|8789|166190|18126|6453|146294|6846|2251|138771|2397|224523|83385|87787|9995|7543|134437|257168|478708|17686|13709|2596|5860|3415|130209|5110|2657|2428|3774|1845|9526|2172|8012|2215|18603|63887|871|6013|3404|7482|2870|34134|4784|4108|152522|1517|11341|14815|5013|2691|1855|2250|12073|174384|44991|6512|4489|2567|6330|2440|3894|2697|175393|7252|5859|235615|32021|29077|69105|88870|10151|14500|7248|4658|3258|9024
A|WT|761|0761 / pck1^ 1.4|pck1^|89478|1556|9418|2000|2986|1490|1660|1608|2408|5588|3490|5557|5848|2532|126792|8606|2126|87429|6036|1004|129128|2019|130152|38008|46294|14540|4507|74903|52130|194093|8786|8535|2749|2412|2779|81002|4559|1940|958|4314|940|10975|1219|3719|1794|9778|34150|1377|4478|4723|4452|3738|15621|8511|2717|161063|1845|5773|9180|6522|1752|1900|1776|17516|114435|167854|21563|9335|3109|3372|1599|2376|2999|165914|4470|3460|85724|22184|18154|48057|140233|7132|31364|3169|7946|3373|6062
A|WT|762|0762 / pck1^ 1.4|pck1^|114384|1877|11691|2310|4008|2347|2108|1747|2079|6963|2047|5148|5292|3714|133967|8711|2693|94452|10666|2580|133754|2406|151021|47799|56876|14809|5230|82979|55960|216963|12179|11142|1491|2705|1786|97220|4635|1364|1063|3758|1936|12888|1121|5025|1278|10641|37888|2790|3679|4000|7202|2958|18836|8173|2754|181173|1503|7088|9738|9429|1528|3182|2272|14751|129261|181350|23391|9696|5200|3911|1556|2872|3445|187546|5635|3688|97927|25105|21221|54249|158174|9480|32627|3587|7723|4755|5568
A|WT|763|0763 / pck1^ 1.4|pck1^|98729|2783|14417|1697|3398|2266|2418|2388|2062|7793|3155|4137|7218|4001|132062|7354|2325|90336|9214|1879|130258|1475|149504|46079|56282|14540|5239|82164|48988|220848|11328|10810|2850|3877|2954|95110|4966|3097|1706|3348|962|11832|966|4041|1619|9061|34349|2575|5014|1926|6274|3214|18522|6792|2556|166017|1619|7337|9923|6101|565|3073|1901|14226|124942|168951|22972|10549|3949|4191|2452|2819|2671|177637|5559|4158|84079|24273|20679|50915|140234|9260|30063|2748|7028|3709|6294
A|WT|764|0764 / pck1^ 1.4|pck1^|118566|3003|13553|3203|4221|2307|2743|2226|2012|5320|3025|7064|6042|3630|161738|7840|3888|104661|9245|1724|142147|1491|167191|55136|60346|14479|4469|95548|52051|264149|11409|11479|2122|6184|2164|99306|5663|2912|1160|3892|1544|12873|1557|4395|1839|11882|44643|1777|6136|2113|5434|3556|19645|10102|2220|193809|1694|7153|11159|8285|2817|2490|2212|19063|142908|186152|24148|9806|4487|4790|2129|3598|3380|193889|7223|3278|91401|21558|22852|55465|162084|9154|35971|2944|7785|5137|5903
A|WT|765|0765 / pck1^ 1.4|pck1^|95318|1700|9732|2533|2794|2456|2298|2042|2349|4852|1135|4704|5052|3373|112077|5526|1691|74242|8269|1468|113651|1711|128331|34961|37410|11944|4525|78064|42309|177224|11549|8358|1939|3209|2185|83166|4748|1922|838|4193|2041|11589|1788|3783|1458|8613|35572|1079|3697|3770|5105|2732|16682|8764|2377|163788|1823|6125|6952|5225|1503|2084|2022|12741|123546|171187|23775|8878|3234|4125|2206|2662|3740|171429|5941|3917|80632|20490|19502|48401|138430|8213|31897|2376|7785|3998|5811
A|WT|766|0766 / pck1^ 1.4|pck1^|57582|1444|7303|2783|2049|1630|1101|1797|1063|4247|2228|4130|2218|2055|74900|8290|1462|56939|3373|622|83823|1374|102529|20678|19703|11732|3506|47396|35298|109356|5335|5945|2164|2126|1288|50233|2522|907|2012|3714|1807|6425|914|3497|734|4194|23337|2136|5132|3078|3390|2649|11882|6473|3041|107618|1304|3625|6395|5392|1020|2104|1604|10736|77652|126112|16164|7218|2547|4484|2990|2495|2420|126960|3920|3105|58097|13989|14490|32260|100564|5952|24338|2332|6009|3016|3665
A|WT|767|0767 / pck1^ 1.4|pck1^|105760|2175|9481|1830|3897|1718|1946|1856|2290|6080|1881|4546|5706|2951|130195|7658|1644|86592|6333|1714|121451|1970|139632|42293|50633|15367|3037|83952|45714|217439|10452|10402|1483|3718|2740|88736|4712|3769|1324|3454|329|12046|1532|2822|1587|10363|37819|919|3730|2870|6113|2711|20825|5629|2430|157207|1909|5600|8458|6214|1311|1738|1389|13959|122253|170051|24263|9649|3915|3566|1264|2895|2632|173471|6180|3805|82017|19481|19856|46100|145578|10044|32277|3724|7613|3377|6175
A|WT|768|0768 / pck1^ 1.4|pck1^|86310|1800|9244|2090|2730|1807|2109|2637|1299|4313|1718|4821|5273|3233|112040|6079|1213|72932|6676|1400|105979|1064|129326|32837|41580|12692|6325|71983|41702|171559|10721|8933|2131|3144|1439|81289|6378|1715|1221|3816|1409|9809|1818|4189|1327|8269|38058|1049|4625|3191|3500|2452|17855|8012|2721|147287|1380|5870|6734|5301|972|1739|1873|13202|115095|152226|20773|8088|4480|3607|1815|3183|3274|163117|6122|4019|76438|20044|22767|51197|135142|7491|29356|3669|8227|2979|5478
A|WT|769|0769 / pck1^ 1.4|pck1^|93965|1533|10696|2256|2744|2211|1969|1130|1845|6222|2158|4631|4285|2307|112433|6193|2054|73382|6214|2227|113928|1263|127902|35107|39485|13909|5655|73995|41149|184732|7435|7952|2185|3026|2776|84419|3455|2495|312|4352|1317|11020|1203|4249|1943|9991|31640|1642|5159|3218|5173|2587|15280|8044|2722|160614|818|5523|7617|5869|1651|2871|2267|13556|117704|174852|19958|10748|4074|4006|1499|2027|2826|166507|5722|3498|77062|20854|22242|53374|145046|9309|30551|3296|7945|4787|6160
A|WT|770|0770 / pck1^ 1.4|pck1^|91965|2195|15360|2976|3235|2219|1568|2768|2690|6117|3199|5203|5629|3223|147675|7731|2506|93294|8688|2790|139653|2512|151583|44212|47894|16713|5344|86367|52954|212867|13254|8570|2636|2469|2673|88215|4889|3901|1736|3932|1712|12152|1357|4391|1856|10443|34213|2034|4786|3583|5828|2221|19491|8875|3187|166682|1475|6495|9760|7429|1948|2736|2561|14488|120698|174646|22213|9015|3435|3917|1788|2173|3467|167806|6704|4726|81418|20027|21603|45162|138858|7990|31144|1772|8256|3623|5132
A|WT|881|0881 / pck1^ 2.3|pck1^|59883|2385|12879|3630|4834|2410|4469|1144|1671|5195|2096|9075|7761|4624|139945|8768|2772|94419|6488|2313|120654|2430|128063|41782|49453|16565|5070|83180|42567|206835|10602|8045|2235|2732|2472|93029|4519|3151|1136|3075|2087|11420|1528|3574|1859|16651|26653|3607|4337|3464|4614|2532|15327|9117|3795|147453|1544|5327|8252|5365|1103|1230|2404|10906|116662|132207|17677|6004|4270|3298|2075|4424|2081|162382|4186|4058|121958|26312|1650|44977|140055|12752|15270|4145|6320|5121|6666
A|WT|882|0882 / pck1^ 2.3|pck1^|65860|2623|15874|2871|3073|1438|4911|2343|2259|6086|1603|8301|5193|4979|142305|7978|2528|105271|7612|1416|129592|1535|140850|48242|56064|14939|5583|79404|47471|208794|12583|9292|2905|4167|1983|91582|4784|2260|656|3870|554|8950|1452|4017|1715|17062|30121|2642|2837|2253|5476|3266|18862|8723|2488|144530|1039|4298|7060|5668|1508|693|2318|10615|121621|133464|16128|4957|5099|3496|2845|3599|3485|164916|3698|4384|122917|25379|1682|53254|144255|12059|16612|3679|7097|3943|6190
A|WT|883|0883 / pck1^ 2.3|pck1^|65463|1669|10816|3290|3448|1490|3154|2427|1743|6223|2276|7026|6401|3368|136515|7342|2982|92313|6403|2119|116621|809|124233|38150|49467|14156|3878|76156|42423|199961|10386|7858|2696|2649|3568|85831|4795|1720|2334|3394|136|9529|1731|3175|1566|15285|24687|2814|3294|3098|3920|3039|16432|8131|2192|139943|1100|4203|7957|7537|943|1171|1455|9801|108271|125295|17022|6691|4093|3335|1488|3354|2926|153657|3806|4616|110289|23591|1670|46330|136792|11962|16990|3812|7253|4381|6272
A|WT|884|0884 / pck1^ 2.3|pck1^|64715|1298|12709|3079|4773|3150|2528|1544|1639|5792|1711|6098|5646|2819|139167|8031|2686|90583|5622|1912|118378|1453|121193|37343|44417|14506|6052|81058|40522|190393|12322|9693|862|1646|1566|95031|4823|2681|534|3077|1849|9429|952|3798|1721|16108|22493|2577|3598|2203|4945|2866|15982|7056|2670|139399|1739|5435|8106|5911|1229|522|2175|10371|114810|125673|15901|5872|3835|3704|2483|3216|2373|155637|3042|4155|120083|25243|1784|47013|134293|11735|15626|3254|6014|4225|5124
A|WT|885|0885 / pck1^ 2.3|pck1^|52758|2375|8690|2307|2549|1679|3595|2392|2339|4781|1209|6917|4786|2623|122056|9820|2042|82525|6756|993|102763|2503|121428|37782|45983|14062|5813|76240|40091|191618|11658|8587|3118|2989|3032|85324|4085|2730|860|3423|2173|8943|1416|3762|1337|14855|25720|2483|2350|3837|4339|4019|17383|7418|2614|137707|690|3791|7821|6253|1358|870|2924|11423|113606|125152|15993|5271|4512|3010|1881|3409|2718|154343|2858|4114|108787|24965|1942|47033|140434|12590|18024|3871|6647|3370|6598
A|WT|886|0886 / pck1^ 2.3|pck1^|56120|2198|10344|2160|3583|2092|3392|2634|1620|7275|2627|6582|5514|3573|129264|8292|2121|89293|6566|1667|110727|998|127073|35457|46662|13881|6396|79925|44011|195840|9024|9483|3589|1724|4136|92815|4521|1964|1724|1970|2178|9868|2367|2689|1367|16691|25451|2204|5715|3474|6171|2915|17228|8121|2313|134760|1513|5390|9013|5757|1783|1129|1986|10488|121987|128805|17150|7125|5200|3938|2316|3957|2396|170885|4132|3716|131608|26789|1681|48236|142223|11829|16297|3197|7863|6469|5696
A|WT|887|0887 / pck1^ 2.3|pck1^|60780|1873|11842|2829|3565|1600|4706|2253|2758|7302|1264|7919|6554|4035|139688|8744|2847|89422|6718|1832|115566|1965|124389|37050|46921|15872|5397|78879|40904|198409|10612|9026|994|2893|2284|85716|5166|3317|1337|2859|3867|12469|2530|4208|1504|17756|24370|4207|3434|3757|3905|2951|16541|7532|2587|147032|2054|3877|8257|6523|2285|1114|2312|11219|121131|129235|17358|7308|4914|2822|2086|3354|3059|167876|3980|3782|118795|26296|2111|50753|153180|12195|15362|3823|8341|3617|7129
A|WT|888|0888 / pck1^ 2.3|pck1^|64502|2485|14550|3252|4005|1766|3027|2250|932|6042|1518|8378|5151|3900|140272|7688|2108|91696|7546|2555|127506|981|136928|42813|46754|13955|6026|78931|43603|208550|14155|10333|1233|3322|2089|98467|5577|2302|2935|3658|5005|9737|1330|2633|1872|17816|28632|2900|2788|3535|5155|3266|19431|9091|2117|147274|1804|3393|7784|5727|1760|1028|2660|10908|122461|130928|16374|6955|4261|2652|1559|3132|2770|165884|4180|6204|121765|28206|1714|51385|144860|11071|14974|4835|9861|4152|6566
A|WT|889|0889 / pck1^ 2.3|pck1^|62149|2791|10949|2521|2083|1582|3520|2059|2537|6848|2392|7738|7191|3596|131194|9505|2311|96091|5097|1684|113021|2216|130715|41842|58147|13879|6711|79189|43299|203434|11623|9094|1773|4913|2226|98699|5503|2261|1506|3709|1047|8932|1614|3804|1790|18428|23754|2889|3669|2148|4209|2974|13581|6556|3398|133721|687|5335|6939|5649|1632|882|1588|11415|108571|115896|16914|5029|4390|3145|2365|3008|2914|156455|3942|3994|118248|24851|1158|43616|138153|11520|14933|3082|5991|4240|5900
A|WT|890|0890 / pck1^ 2.3|pck1^|66849|3162|12336|2340|2122|1491|6437|2253|2574|5866|2002|9419|8253|3590|153003|7757|2439|100747|6843|2403|126151|2516|140970|42171|59043|15450|7513|82832|49844|216841|12018|9871|2669|2659|3750|98458|4982|3761|1891|2792|4288|11253|1963|4152|1463|18081|28525|2558|2837|4044|4742|3805|18172|9107|3242|151871|1544|4518|9728|6642|2081|891|1931|13170|120527|134001|18503|8134|4589|3423|1472|3527|2477|182404|3453|4665|126062|25005|2034|48530|148421|12058|18387|4443|6975|3848|7335
