																																																																																									
Set	Cluster	ID	ionMz	Label	59.0137	71.0139	74.0249	85.0296	87.0086	88.0405	89.0245	101.0243	102.0562	109.0407	112.0518	113.0246	115.0038	117.0195	118.051	118.9807	122.0247	128.0355	129.0192	130.0506	130.0875	131.0355	131.0824	132.0303	133.014	135.0311	145.0144	145.0617	145.0984	146.0458	147.0297	147.0655	151.0403	152.0354	153.0173	154.062	165.0554	166.0506	166.9758	168.0663	171.0302	173.0095	173.0454	173.0711	179.0348	179.0561	184.0021	186.1139	211.0603	213.0145	218.1033	225.0991	237.0282	249.0552	251.0776	259.0227	266.0886	279.2331	307.0311	316.2857	317.2143	323.0277	338.9889	346.0558	347.0589	362.0509	365.0531	367.0185	388.9441	397.1319	401.0173	426.0221	441.3372	489.9937	505.9889	521.984	545.3994	604.0696	606.0744	611.144	664.117	665.2139	766.1076	784.1495	808.118
A	WT	634	0634 / zwf1^ 2.3	zwf1^ 	129954	3090	21637	3760	2062	5113	5819	3367	7507	30497	12572	14829	10515	21067	227724	21277	6056	326843	5718	2308	253069	7823	520892	132940	71596	17916	5251	632846	24958	929506	12261	22026	3405	5937	3301	210444	5732	3544	2140	2299	1457	5040	2750	13655	4643	25565	70285	4713	10059	3553	6491	2881	29064	24478	4353	100721	1596	14240	2239	8917	3612	11282	40925	24771	4581	4492	5400	3086	1223	2533	4726	161164	3354	7814	320437	39194	14561	77296	231289	22762	14412	13034	4162	3113	8583
A	WT	635	0635 / zwf1^ 2.3	zwf1^ 	96955	4140	19234	3837	1648	4202	4459	4010	5570	27633	12203	15713	9705	21181	226872	18384	5855	331218	5304	1513	245915	4499	442969	117896	67794	20481	6525	608712	23070	872374	10737	21379	3929	5508	5245	183774	7026	3588	2538	2151	2718	4133	1746	11361	4486	25071	62957	4974	9418	3219	6915	2890	24097	23419	2825	91582	2068	14176	2241	7927	3160	10816	36366	24747	3986	2481	4057	3775	1015	3914	3898	145025	2304	5647	276997	33206	14517	66131	212644	24761	11997	12021	4881	3423	6577
A	WT	636	0636 / zwf1^ 2.3	zwf1^ 	127707	3832	25857	4540	2566	5752	4149	2457	8331	28637	11444	13082	8979	23194	238325	18385	7166	345371	6370	1829	260793	6993	530632	125747	68551	19983	7336	656090	24154	945204	11710	21099	3401	5831	4624	205976	8152	2685	1983	2607	1901	4782	4000	15258	4765	27669	79554	4699	11113	4361	6376	3832	29952	24917	4439	103384	2252	14169	1220	9374	3169	12625	38953	23607	4376	3207	4732	3390	2097	3568	4695	159661	3302	5573	317337	38412	14174	79138	233381	27461	15427	12568	6331	3361	7965
A	WT	637	0637 / zwf1^ 2.3	zwf1^ 	93582	2493	13612	2672	3429	3496	3751	2815	5544	20060	8958	10448	6136	13940	146786	12517	4246	215786	3904	1906	160345	3700	360861	80717	47346	13489	3152	441935	15485	600599	8888	14246	2488	3963	4149	142092	6703	2691	1739	2102	1202	3143	2351	10374	3939	20705	51919	3647	7759	2385	4329	1577	19056	15900	2913	78954	1694	10233	1295	6523	2542	10160	30681	18152	3508	2908	5392	2167	1480	2764	3793	120470	2162	5774	237731	29282	13125	57321	176358	21942	11255	9770	4646	2502	5626
A	WT	638	0638 / zwf1^ 2.3	zwf1^ 	130662	3885	22295	4227	2836	5069	4940	3557	8209	31235	9355	13189	10622	24516	230766	20521	6963	329276	6331	3003	266771	5577	525936	125778	76779	21405	5641	668207	20772	951156	9131	24060	3334	6605	4067	209541	7090	3360	2639	3002	2590	5456	2480	15151	4257	24900	70954	6281	11218	4066	5905	2906	25754	23343	3217	97647	1950	14519	1723	6826	3035	10806	39493	23220	4048	4265	7417	3790	1729	2395	4544	163360	2221	6656	297695	35312	17109	72634	230761	24632	14189	15094	4708	3107	6926
A	WT	639	0639 / zwf1^ 2.3	zwf1^ 	85152	1908	12222	3330	2437	3529	3589	1785	4584	19677	6025	9679	4790	11950	131926	13117	3141	193981	4427	1466	150233	3766	274727	71695	34859	9079	3912	367306	12335	525136	5490	12717	1424	3003	4257	112238	4681	1936	2953	1787	1607	3070	2650	6827	4037	17198	42333	3119	5848	2404	4658	1561	19274	15314	3260	63452	1253	10713	1163	4367	2199	7077	24286	16610	3003	2254	4122	2638	1658	2871	2637	97138	2239	4272	179713	20318	10704	45999	142277	18388	10994	8981	3562	2270	4549
A	WT	640	0640 / zwf1^ 2.3	zwf1^ 	90198	3505	14335	4003	1453	4378	3579	1774	3907	20862	6946	10233	6567	13196	136663	13008	4403	208536	2365	1676	159979	3303	335490	80332	44651	11270	3994	405716	13113	562518	6985	13698	2833	4353	3225	124852	3806	2255	1401	1893	2335	3039	1780	8304	3343	15051	47156	3193	6871	2784	5281	2636	18062	14738	3264	69486	1730	10588	1213	5234	2600	7791	27176	17232	3272	3179	4616	2057	971	2554	3161	110253	1947	4048	201577	24607	10393	56159	161906	19002	9549	10567	3899	2133	4386
A	WT	681	0681 / zwf1^ 2.2	zwf1^ 	188238	3604	15077	2658	5363	1965	5466	2531	2970	6810	7684	11171	8280	10292	164491	13376	10304	143222	8442	1928	113697	2112	124575	89150	80664	7432	6336	103741	622999	428079	20729	16071	4499	4909	4139	64903	6628	3156	2008	3106	1883	3688	2169	1234	2907	19203	40130	2119	5486	3485	4773	2130	17884	4454	2602	77702	1907	10713	2487	1550	2514	8803	95003	21915	4397	2495	2498	9590	1912	4150	1099	96939	4142	3739	187216	26439	969	26751	53501	3832	10588	12675	2781	3161	5598
A	WT	682	0682 / zwf1^ 2.2	zwf1^ 	79583	1885	7191	1554	2054	903	1866	2114	2015	5163	5238	6297	6037	4973	78262	12105	5336	72111	3088	868	58725	1336	68059	34687	49917	5049	4005	52182	357133	197464	12299	7523	2141	3064	4344	31038	2937	3344	2613	3771	3548	1718	1397	1001	1552	9893	17596	1038	3679	941	2328	887	9569	2588	1913	37695	933	7388	1733	2181	2771	7038	42189	11788	3078	1953	2226	8813	2220	2020	1554	53323	2534	3153	90343	13936	1533	14449	25957	2015	6479	6024	1585	1015	2422
A	WT	683	0683 / zwf1^ 2.2	zwf1^ 	140401	2810	11778	2881	3407	1787	3433	2315	2635	8009	5105	10267	8886	8284	130824	11060	7232	112832	5440	1502	88102	2250	103232	64717	66376	6363	3426	90277	532696	363456	19913	13276	2471	4034	2966	54835	6143	2544	752	2886	1837	3796	2732	1450	3388	19138	33232	1233	4986	2135	5179	1334	14661	3845	2957	63253	1453	10047	2094	1155	2997	7807	85426	18709	2984	2241	1913	7821	2131	3426	1868	78300	3826	4254	160076	21823	1840	24387	44865	4078	7866	8265	2569	1921	4979
A	WT	684	0684 / zwf1^ 2.2	zwf1^ 	167280	3099	13019	2758	3584	2159	4888	3085	4304	7269	5757	11479	9546	8235	149113	12039	10176	136058	6547	910	103978	2350	121797	76699	73912	8152	5366	102100	602931	400986	23417	16038	3358	2602	3346	62948	5390	3928	2786	2519	1289	3138	2703	1883	2380	18904	39204	1700	5943	4238	3855	2006	16310	3156	3261	73517	1427	10965	3344	1527	2667	8378	92746	20767	5793	2872	2613	7510	1798	3619	2167	90954	4141	5174	175394	25806	1865	26539	48653	3361	9976	8959	2497	2999	4254
A	WT	685	0685 / zwf1^ 2.2	zwf1^ 	158864	3482	10795	3879	4114	2511	4644	2151	4851	5724	4694	10893	6844	7211	125405	10399	5978	110319	5856	1665	83975	1463	106866	62056	65621	9806	3716	85592	512550	346421	20338	12970	3035	2785	4772	56903	6000	3510	3391	3568	1182	3148	2204	1156	2788	15491	32858	2414	5187	3247	4450	1851	16066	4157	2272	61048	1076	9298	2325	973	2819	6819	77248	19919	3377	2400	1879	7559	1724	2552	1992	79196	3431	3155	159288	24132	2177	24420	45669	2636	10448	7479	1919	1892	5892
A	WT	686	0686 / zwf1^ 2.2	zwf1^ 	180810	3678	13801	3456	3865	2834	4132	3180	2766	7817	6405	11097	8579	7342	147378	12153	8873	126855	6419	1152	96754	2711	114772	80124	80923	8721	5579	96806	571405	404620	21197	15232	3382	3037	4855	63001	5487	3165	1462	3518	1477	3872	2224	1708	2194	17873	37010	1622	4526	2791	4972	2499	17268	3232	2145	67322	1539	11949	3579	2068	2479	8156	89442	19339	5435	2263	2284	8981	1808	3098	1550	90018	3321	3384	182494	25469	1524	27060	48609	4743	11567	9068	2735	1975	5960
A	WT	687	0687 / zwf1^ 2.2	zwf1^ 	104370	2065	10514	2675	4587	3348	4657	3232	3715	6823	4251	9536	6433	7828	134674	11132	5127	113356	6361	1199	97382	1968	109923	67869	63995	7687	3443	85278	511452	358962	18199	14356	2411	3886	2911	56421	5422	3025	1670	2339	1977	3270	2346	1032	1933	17884	30290	2373	4314	3314	4029	2197	16657	3444	3933	63263	1436	11349	2217	1069	2899	7304	78747	23005	4434	2354	2698	8979	2767	3486	1853	87554	3927	3739	165724	21748	1386	22965	48326	3090	10424	9966	2310	2324	5938
A	WT	688	0688 / zwf1^ 2.2	zwf1^ 	98119	1755	7070	1286	2976	1674	2818	2990	2982	4942	3833	7065	7181	6753	100499	11577	5884	81479	4634	1582	71161	1612	86316	47022	49463	6475	5150	70234	421678	252276	12414	9379	2215	2492	3517	42365	5589	2418	1241	3152	1950	2456	1104	1223	2684	10821	22013	759	4457	2929	2477	1176	11428	3572	2043	51202	696	7151	3226	1657	2528	6995	59154	18050	4325	2401	2722	8491	3989	2692	1700	67285	3725	3730	135050	17905	1939	18935	35171	2880	9076	6589	2989	1636	4352
A	WT	689	0689 / zwf1^ 2.2	zwf1^ 	219287	5367	19185	4528	3580	3653	5532	2461	4802	9173	6991	13496	12875	12367	197896	15459	10631	179135	8225	1663	138041	3563	146209	107241	104033	11734	5032	123774	756045	544855	26904	17069	4430	6825	4368	71352	7700	3685	2186	3201	2155	4551	3140	1673	3299	22478	47637	2797	6347	2653	6901	2650	19465	5370	2929	90079	2040	14746	3703	953	2697	9431	104515	26098	4910	2450	2603	10403	2391	4082	2948	96773	4761	3563	196608	29645	1823	28329	57209	4475	13304	11527	2597	1945	6574
A	WT	690	0690 / zwf1^ 2.2	zwf1^ 	187691	3318	14640	3469	5332	2690	4686	2286	2981	9533	6635	12318	10884	9183	153782	11610	9294	151195	6483	1390	114889	2052	129588	82242	81465	10542	5408	105860	692641	417952	24283	15231	3466	6479	4414	62040	6841	4318	2126	3310	1867	5634	2257	1433	2598	20572	43447	2144	5987	2893	3618	2470	17387	4017	2217	81280	1454	11431	2622	1132	2116	9649	97765	22320	4194	3646	3610	9529	1729	2785	1408	99087	4231	3860	193019	26753	934	25976	50520	3900	11208	10133	2079	3219	5329
A	WT	711	0711 / WT 5.3	WT	156202	3244	17661	4498	5674	4414	6466	4194	5263	9757	5932	14764	18911	12428	213949	13186	7557	196652	10960	2592	163333	3663	250379	125870	157904	15412	11601	200833	226925	637569	35298	16305	3139	3467	4193	240268	7685	4400	1647	4868	1582	9385	1929	5273	2439	23619	60967	626	5857	4985	9968	3022	21526	9656	2633	124794	2437	6940	2748	1662	3217	9258	168246	50958	8273	3591	2713	5450	2757	3937	1386	161040	3136	5927	318145	44367	3353	62651	107532	10343	17931	7523	4749	3973	10443
A	WT	712	0712 / WT 5.3	WT	118679	4192	15511	3027	2451	3294	5404	3187	3503	8452	8383	13102	16366	10300	164491	14832	6276	150960	6799	2628	137964	1488	227607	94786	109493	13225	7355	151159	195840	480174	24382	13017	2432	4366	3846	170016	6406	3792	1677	3701	2357	7051	1467	5904	3262	18030	52122	574	5091	2771	6252	2801	18517	6506	3179	96769	1645	6693	1569	1764	2088	8893	129439	40820	7751	3453	3037	6601	2819	3930	2113	139372	3702	6059	274523	43662	2581	46465	80897	8307	12473	6328	4055	3463	9048
A	WT	713	0713 / WT 5.3	WT	208937	7335	30493	5627	5051	6009	8078	5683	7182	16206	8607	19562	28074	19205	333174	19898	12342	312420	18880	2967	259488	4316	393230	214515	256871	22077	12881	316804	351999	1005076	51760	23685	4849	6632	4246	357175	10795	5928	1676	6549	2325	12410	2572	7861	5043	33187	93114	1591	8453	3617	12614	3941	32310	13510	4874	182235	2125	10060	2437	887	2689	11922	246338	68691	11181	5756	3608	7769	3078	4893	2308	224477	3410	9394	441895	63000	3888	80570	148097	14482	23689	10074	7745	5795	13935
A	WT	714	0714 / WT 5.3	WT	182563	5785	26464	5949	5078	4106	5741	3523	6991	12035	9959	17130	23491	14014	300512	20799	12278	264795	16881	2804	241348	3991	352942	172224	207753	20025	14334	265836	323466	861749	47432	21671	4297	7670	4326	306892	8713	5051	2029	4534	3036	12875	3096	8036	3672	31432	84699	898	6233	2898	9241	3685	26520	11645	4210	157550	2210	9647	2422	943	2570	12554	202295	57936	9482	5122	3943	8037	3089	4018	2660	200324	4643	6950	414155	54738	3474	68894	130675	12166	18275	9453	5877	4267	11444
A	WT	715	0715 / WT 5.3	WT	97855	3895	14161	1970	4340	2651	4711	3667	5279	8014	5827	10083	13017	11383	183038	13243	7904	180979	11098	2523	153539	2384	225563	108890	130012	14723	10159	180607	216519	529736	26623	15743	3475	4831	3298	209169	6157	4341	1423	4384	2329	8610	2732	4735	2264	18931	59282	1070	4654	2942	7504	2896	16732	8973	2530	104386	1904	7648	1922	582	1701	9263	148695	40003	7678	3962	3298	5403	2035	3746	2438	129468	3421	6565	297968	42178	2948	54560	99139	8326	13707	7808	4330	4186	9527
A	WT	716	0716 / WT 5.3	WT	82567	3365	9015	3132	2563	1840	3732	2879	2918	7557	6073	8871	10684	9078	123587	12198	6074	131101	8065	1441	118109	2202	175941	65590	77447	11104	6720	114494	167644	351435	20414	10605	2091	4937	5140	130503	4744	4315	1340	3242	697	5753	1275	5333	1821	12610	44183	546	5832	2517	4895	2857	16371	6002	2587	80263	1023	6255	1989	1539	2291	8005	100866	34043	6466	3407	2513	5032	1742	3077	1645	105689	2519	4980	221131	32981	3416	37124	73949	8313	10792	4997	3762	4069	7361
A	WT	717	0717 / WT 5.3	WT	136965	3942	15521	3097	4217	2690	5109	3624	7155	10195	7094	11895	20915	12563	222680	12904	9027	212586	10005	2773	181158	2644	264962	136510	155648	16342	11116	202990	246311	669433	33236	14952	3098	5962	3968	245160	6686	3325	1309	3102	3495	10884	2427	6860	2738	24019	66855	1206	5618	3041	9099	3437	21071	9301	3432	123139	1939	7449	2098	1196	2580	9698	172442	50761	8687	4620	2274	6481	1953	3455	2524	156470	4448	6298	328074	45018	2485	62731	125281	9848	16964	8207	5453	3844	10956
A	WT	718	0718 / WT 5.3	WT	95645	3746	12198	2585	2805	2171	3371	3337	3968	9748	5980	10523	11248	7323	136057	13113	5782	139456	7231	2307	128840	2032	195030	77413	85141	13073	7197	122013	175073	407302	20546	11107	2794	4056	3045	138807	5581	2771	1448	3537	2261	6428	1756	6422	2304	14665	42637	953	5249	4630	4487	2550	15104	7089	3294	85137	1722	6295	1724	1882	3322	8588	111394	34703	5774	3457	2985	4883	2707	3184	1686	112976	2708	4147	223815	29857	3383	39726	77745	8080	12738	5839	3650	3801	6949
A	WT	719	0719 / WT 5.3	WT	149005	4056	17696	4122	4370	4071	3874	4289	6137	8766	6316	12281	14850	10894	202183	12134	8541	195014	11763	2149	165641	4031	260342	120719	142283	12787	8248	199210	223985	625225	32525	16495	2995	5463	3713	226270	5832	4941	2014	4635	1716	8698	2287	4767	3298	23472	61390	1310	6117	3671	9775	2485	20873	9478	3028	121924	1826	6408	1893	1058	2954	8151	170489	47723	7128	3633	3372	5940	2007	2374	2708	151470	3056	5478	312142	43644	2739	54852	108711	12492	15826	6579	5971	4497	9849
A	WT	720	0720 / WT 5.3	WT	143986	5928	18132	3935	4519	4004	6203	3222	5203	12701	6695	13950	19739	11928	224017	16328	9882	209718	12622	2586	177132	2718	288509	130164	168404	16058	9895	207506	257634	663961	33635	16951	2972	5387	3481	245963	6626	5830	760	3980	1441	10485	3528	6387	3118	22652	65313	1008	4648	2635	9507	2889	23191	9072	4272	128644	2990	9305	3217	863	2795	10195	191490	47818	8402	4929	3621	6462	2835	3602	3647	183541	3722	6839	372178	48068	2249	54242	91660	8825	14810	6632	5078	3620	8482
A	WT	731	0731 / WT 4.3	WT	76668	4233	12574	7011	5255	2657	11663	4595	3718	5144	4473	32659	9048	6911	132800	31173	4568	144544	7570	1933	130862	3175	149901	88369	61367	7353	5497	106540	225665	386951	21903	10646	2802	3050	3404	128049	4514	2965	3629	3685	2082	11229	2465	3357	1545	58379	34924	1273	4570	3003	6452	1548	19072	7030	2073	89244	1412	5116	1630	168	1941	8668	118683	42152	6381	2837	2390	5977	3014	4005	2649	111407	1741	4142	194349	33837	2284	40797	71227	6476	11304	7036	3768	3565	7953
A	WT	732	0732 / WT 4.3	WT	80479	5992	9794	8326	5021	2766	12123	4023	4463	5766	4088	32241	9264	5946	143601	31394	4636	143186	8794	2449	135671	1781	158595	91858	60328	8790	9422	113724	233040	386503	21475	13626	2616	3393	5615	125392	4898	1933	2407	3167	3023	10161	2913	3193	2444	56019	37121	1575	6355	2924	5679	1873	18513	5944	2973	87097	1315	5269	2443	1324	2119	8796	121416	43634	5646	3378	2703	6510	2061	3831	2224	116715	2274	4871	198634	33759	1400	42868	73440	6689	9962	6182	4168	3506	7886
A	WT	733	0733 / WT 4.3	WT	79983	6337	10774	7041	3683	2603	12255	4322	3948	5061	4062	30354	9053	5435	133780	33626	3813	142564	9714	1273	128408	2908	138675	94798	56851	7313	9728	104342	221907	370516	20790	10895	2864	2971	5245	117874	3919	2959	1088	3344	1580	9341	2321	2818	1702	54058	34967	822	3860	2189	7012	2165	19136	5455	3142	85777	1410	3597	1881	1000	1448	8605	113182	41986	7814	3441	2232	6267	2349	2650	2044	110805	1959	4331	182223	30767	1707	41652	64594	10268	12151	6983	3643	4024	6648
A	WT	734	0734 / WT 4.3	WT	77927	4864	7518	6866	3254	2730	14887	3500	3018	5906	5677	30424	8946	5758	141281	34268	5343	142025	8397	2501	137755	3790	153901	94202	60162	8949	5785	102942	239119	378471	18462	9636	2138	3681	4443	115550	4488	2160	1284	4642	3907	12553	1671	2988	2735	53456	38679	2245	4079	2076	5364	1854	17300	4648	2516	91381	1329	5803	1934	1120	1461	10079	114236	40556	5969	2207	2516	5310	2609	3545	2059	121567	2087	4350	196202	32862	1720	42785	72087	7775	10583	5663	4282	3625	7491
A	WT	735	0735 / WT 4.3	WT	72128	4356	9088	7605	4337	1956	12153	3379	2174	5178	3418	28712	5384	4551	107242	29595	3729	114973	6324	1452	111259	2952	122059	62993	36337	6467	6059	85318	189903	285637	15747	9133	2470	3879	5668	93347	3627	2702	2075	2870	1084	11052	1545	2290	1509	45536	34662	1069	4836	2861	5559	1710	16889	5485	2514	86460	2070	4351	2610	592	1740	5945	104559	41185	6859	3922	2127	5342	2566	3275	2784	102749	2182	4182	168981	28824	2398	40980	66491	8083	12643	4711	2813	2803	8644
A	WT	736	0736 / WT 4.3	WT	75357	5436	8528	6698	5320	2787	12952	4760	4139	4259	3279	25313	6100	4392	117534	31465	3416	117368	7355	2124	108475	3008	127977	68254	39984	6392	6423	86215	203049	295803	14220	8578	2147	3483	3785	101234	5808	3053	1421	2831	3703	11080	1584	2506	2196	53829	36704	2117	4353	2406	4560	1091	16861	5867	2548	87397	1276	4212	1968	375	1479	7753	103852	42354	6188	2597	3462	4941	1967	3588	2238	113053	2085	4397	199021	32870	1848	45165	75097	6926	12217	5493	3308	3416	7046
A	WT	737	0737 / WT 4.3	WT	97166	7294	11518	8116	5516	3552	15525	4823	3724	5513	4466	30695	9036	7148	136275	30952	4661	139240	9788	1562	134930	4050	145840	85499	52154	8078	8046	106933	226668	362187	19943	10339	1298	4393	6069	112860	6103	2789	1633	2643	3496	11220	1646	2875	1997	56113	39745	1228	3553	4356	4838	1942	18659	5835	2414	95128	2453	6137	2188	739	1869	9041	116947	43949	6371	3823	2572	6138	2835	3075	2264	113829	1630	4386	197047	30161	1945	34481	61940	7830	8522	4982	3237	3674	6555
A	WT	738	0738 / WT 4.3	WT	91799	6278	10175	6343	3708	2607	13258	4766	4184	4543	3746	31765	8000	4528	126310	30825	3926	130555	7493	2408	125754	2913	140916	81203	48300	7377	6541	97777	223180	328512	17955	10595	1593	3796	4431	115512	5130	2858	508	5662	2083	11628	2736	3154	1883	49712	37932	1637	8297	2540	4820	2368	18561	5219	1715	91044	1426	4357	2118	1200	2394	8498	117614	41904	7281	3366	2390	5281	2647	4271	3711	113499	2330	5032	203474	34619	1992	35341	56653	7037	9350	4977	3411	3392	6485
A	WT	739	0739 / WT 4.3	WT	80069	4458	9056	5774	4263	1720	12125	4187	3649	3163	2394	27526	6527	3613	106057	19147	4140	133886	8081	1228	122581	3786	135352	75929	46457	8430	5886	95889	211581	339319	18434	11534	1965	3507	5200	113150	4139	2701	1907	2500	3139	11935	1885	2563	1918	58641	36746	729	4853	2512	5072	1716	16908	4144	2353	93166	1562	5003	2205	431	1681	8085	113288	40408	8163	2968	2617	6806	2035	2880	2789	112131	2139	4215	185877	28801	1485	31667	55570	6169	7890	4266	2705	2417	5956
A	WT	740	0740 / WT 4.3	WT	68147	2767	7527	4732	3652	2153	9246	2843	1309	4395	1980	19319	3630	4752	95021	20319	4097	110704	6321	1673	107335	2883	116699	63705	46806	7169	6022	74810	187716	272600	18124	10897	3037	2795	4808	92568	5907	2636	1394	2903	3180	9462	1897	2516	1348	44422	31365	1633	4470	1788	4296	1838	15415	4087	1848	77248	1067	4147	2096	1482	2094	8282	95060	37274	5233	3234	2419	5693	1662	3827	1796	94200	2103	4369	162921	22756	1716	29158	48329	5899	7600	4974	1838	2288	5384
A	WT	751	0751 / WT 1.1	WT	132158	3244	10095	5835	4588	2004	10783	3330	3096	4790	3185	21870	6848	4273	96802	21747	3177	117655	7147	2167	109558	2551	118909	67898	41778	6967	5644	91559	208027	300244	14774	8466	3142	2437	4899	98638	6317	2703	1883	3290	1637	8961	1666	2043	2003	39000	31613	512	3558	2610	4405	2801	13602	5547	2281	59605	1593	7481	2028	792	2002	6942	91927	11984	2690	2385	2025	5228	966	3699	1944	72722	4693	4525	206165	33784	3555	42739	67563	7056	6632	4558	3662	2756	7626
A	WT	752	0752 / WT 1.1	WT	124686	3663	8229	4702	3783	1236	8733	1927	2798	5106	3198	20540	6533	3194	89974	21201	3479	103668	6137	1998	113981	2144	113557	53790	37515	7746	5030	83443	190692	257887	13835	8602	751	3352	4674	90948	5044	2627	121	3377	1970	9191	1909	2467	1181	35757	29075	1308	4077	2321	3856	1862	12964	4078	2329	53645	1015	7209	2179	1901	2658	6277	84412	12522	2689	1389	2172	4711	2092	3221	1049	66506	4553	4839	192933	29879	2743	38630	56456	5812	5423	4823	2923	3325	5832
A	WT	753	0753 / WT 1.1	WT	137844	3438	6849	4549	4924	1179	9330	3669	1909	4614	3656	20298	4852	3707	89319	20993	4522	115941	7044	1688	106876	2210	113715	52162	40229	5210	5698	85401	196502	259803	14582	9359	2477	2755	5110	100635	5656	1776	709	3895	2148	10370	1653	1868	2043	37959	31861	786	2801	2172	6886	2269	14649	4579	2151	57997	707	8170	1526	2237	3195	7274	84481	12270	3359	2295	2289	5255	2137	4069	828	72514	4410	3409	199270	29958	3259	41989	66247	7172	6116	4958	4296	2732	7176
A	WT	754	0754 / WT 1.1	WT	135798	3694	7113	5902	3510	1258	9859	3529	2872	4186	2881	17913	4125	3841	86038	23061	2555	110675	6777	2400	106516	2683	115269	58975	35382	6026	4245	81296	206046	256448	14676	8709	2564	2522	5275	103468	5837	2709	1449	3691	2303	7572	1848	2369	2019	37214	32954	1732	6439	1885	3888	2185	13814	3611	1657	59481	1155	6010	1556	1915	3287	7226	81122	14628	2945	2727	3733	4496	1680	3354	1966	72728	4514	4076	204680	32092	2946	43514	62773	6720	4713	4868	3309	3536	8226
A	WT	755	0755 / WT 1.1	WT	130887	3439	7878	4326	3057	1260	9272	4275	3258	4457	2509	15871	5465	3248	83501	18630	3617	101118	6992	1786	98957	2316	110970	50263	30672	6675	4769	79447	182794	236207	13709	8889	2579	2107	3959	85605	5656	2355	998	2584	2218	8938	1888	1646	1542	34472	29460	1721	1902	4012	4459	2372	13659	4844	2406	58175	926	8405	2188	1253	2588	6383	85541	13919	2768	2497	2841	4688	2131	3639	1984	60655	3556	3713	192835	29851	2797	42060	66414	6915	4642	5019	4000	3662	5875
A	WT	756	0756 / WT 1.1	WT	111424	4385	5659	4467	3525	948	7632	2368	2682	3387	3537	14562	3969	3034	65595	20476	3721	82591	5366	3044	87518	2192	90248	37467	24999	6470	4517	60201	164455	177536	9472	6511	2381	2162	3701	67364	3815	2246	683	3813	2000	8017	2055	1886	1793	24899	25475	1030	4266	2784	4204	1358	9562	4060	1729	41022	901	6535	1524	1889	2521	8098	68245	10828	3016	1971	2671	4736	2738	3540	1678	54927	4658	3375	161618	23670	2483	31573	47158	6338	5168	4551	2286	2727	5108
A	WT	757	0757 / WT 1.1	WT	134829	3735	7077	5938	3569	1539	11370	3008	2772	3723	2998	20057	4375	2477	76561	18384	3286	102742	5242	1712	94107	2475	109068	53180	37099	5474	5078	81093	172310	249381	11947	8864	1775	2424	4565	93262	4953	2822	2646	3028	1892	9978	1481	2434	1607	32205	29568	1308	4004	3783	4517	1915	11799	4329	2400	52245	1093	5987	1658	1701	1410	6020	85095	12928	2871	1871	2703	4605	3556	3638	780	64075	4555	4090	177059	27964	3933	38746	57093	5984	5091	4103	2452	4228	7338
A	WT	758	0758 / WT 1.1	WT	133184	3476	8048	5021	3868	2296	9057	2923	2336	2982	3351	20843	5105	4073	90579	19432	3323	107463	8490	1536	103268	2527	121737	54988	35857	7107	6973	85955	211243	259892	13842	8982	2070	5778	4368	102068	4368	2349	525	2645	3269	10455	1547	2202	1745	36499	29465	650	4732	2870	5788	2563	13768	3944	2099	59323	1075	6795	2576	1722	2443	7000	91110	12923	2617	2729	2900	5477	3599	3845	1707	74702	4212	4467	212802	34266	3268	42172	66242	7859	5360	5080	3962	3228	8245
A	WT	759	0759 / WT 1.1	WT	138981	4595	7142	5690	4123	2690	6952	3359	3051	3386	3024	20731	4435	3123	88580	22828	3989	111574	6259	1755	105744	4246	119146	58729	39570	5904	6836	87667	201718	267349	13790	10945	3303	1947	6693	104386	5513	3177	1192	4288	2312	9885	2120	2576	1660	38218	30719	1524	5016	1928	5401	2093	14967	3719	2024	55287	1441	6679	1649	1136	1797	6575	92766	13040	4133	2182	2338	5092	3354	3926	755	71335	4765	2967	198600	27317	3676	41495	61682	8099	6800	5099	3358	3299	6451
A	WT	760	0760 / WT 1.1	WT	128273	3962	8078	5717	3627	2291	8182	2842	1969	2512	4389	20404	4313	4546	87166	22726	4044	105178	8318	1784	99069	2263	116478	47679	41338	7469	7621	81053	190700	245122	13139	7649	2552	3929	5467	95191	5174	2902	2379	3529	2405	8516	1038	1975	2668	36819	27011	363	4662	2448	4453	1512	12342	3925	1912	52559	926	8865	2586	1138	1983	6370	78518	13641	3019	2606	2093	5012	2341	4011	1179	67198	3888	3350	186408	25117	3170	39020	57160	6963	4889	4841	2745	2834	5723
A	WT	761	0761 / pck1^ 1.4	pck1^	89478	1556	9418	2000	2986	1490	1660	1608	2408	5588	3490	5557	5848	2532	126792	8606	2126	87429	6036	1004	129128	2019	130152	38008	46294	14540	4507	74903	52130	194093	8786	8535	2749	2412	2779	81002	4559	1940	958	4314	940	10975	1219	3719	1794	9778	34150	1377	4478	4723	4452	3738	15621	8511	2717	161063	1845	5773	1752	1900	1776	17516	114435	167854	21563	9335	3109	3372	1599	2376	2999	165914	4470	3460	85724	22184	18154	48057	140233	7132	31364	3169	7946	3373	6062
